Time 	 	 Temperature 	 	 Tau 
13.5 	 	 2265.27 	 	 	 7.32765 
13.5 	 	 595.739 	 	 	 0.130337 
13.5 	 	 1073.15 	 	 	 2.18417 
13.5 	 	 1209.96 	 	 	 0.782302 
13.5 	 	 2085.24 	 	 	 10.6195 
13.5 	 	 803.006 	 	 	 0.0560666 
13.5 	 	 1666.74 	 	 	 5.4331 
13.5 	 	 831.718 	 	 	 0.209419 
13.5 	 	 1343.54 	 	 	 1.19639 
13.5 	 	 3605.45 	 	 	 3.27043 
13.5 	 	 2412.35 	 	 	 10.7461 
13.5 	 	 2860.73 	 	 	 10.4226 
13.5 	 	 1891.37 	 	 	 10.5021 
13.5 	 	 1535.11 	 	 	 7.70245 
13.5 	 	 3071.47 	 	 	 2.74672 
13.5 	 	 1251.98 	 	 	 0.913651 
13.5 	 	 1658.3 	 	 	 10.0243 
13.5 	 	 1498.93 	 	 	 2.68329 
13.5 	 	 1618.33 	 	 	 0.01308 
13.5 	 	 1684.1 	 	 	 5.31609 
13.5 	 	 1194.53 	 	 	 0.00449496 
13.5 	 	 1702.15 	 	 	 0.215426 
13.5 	 	 1133.04 	 	 	 2.73456 
13.5 	 	 774.524 	 	 	 0.673299 
13.5 	 	 1402.01 	 	 	 2.50355 
13.5 	 	 609.847 	 	 	 0.000255764 
13.5 	 	 2746.21 	 	 	 11.9622 
13.5 	 	 911.962 	 	 	 0.471901 
13.5 	 	 2801.33 	 	 	 6.24294 
13.5 	 	 2519.67 	 	 	 5.61095 
13.5 	 	 2601.88 	 	 	 4.41699 
13.5 	 	 1299.9 	 	 	 7.04574 
13.5 	 	 3155.65 	 	 	 10.1082 
13.5 	 	 1476.47 	 	 	 5.32158 
13.5 	 	 1243.15 	 	 	 10.09 
13.5 	 	 2412.35 	 	 	 0.593594 
13.5 	 	 2646.88 	 	 	 11.2477 
13.5 	 	 2029.94 	 	 	 0.821719 
13.5 	 	 2746.21 	 	 	 10.1054 
13.5 	 	 1493.2 	 	 	 0.742008 
13.5 	 	 671.605 	 	 	 0.290943 
13.5 	 	 766.474 	 	 	 0.000971357 
13.5 	 	 650.397 	 	 	 0.0410692 
13.5 	 	 1286.47 	 	 	 0.00618187 
13.5 	 	 1450.05 	 	 	 5.62386 
13.5 	 	 1347.43 	 	 	 2.13915 
13.5 	 	 1243.15 	 	 	 0.00575333 
13.5 	 	 1815.99 	 	 	 0.0159788 
13.5 	 	 2029.94 	 	 	 0.0218983 
13.5 	 	 698.376 	 	 	 0.000826572 
13.5 	 	 2801.33 	 	 	 9.23071 
13.5 	 	 881.287 	 	 	 0.0173077 
13.5 	 	 3353.26 	 	 	 1.56933 
13.5 	 	 2265.27 	 	 	 1.5936 
13.5 	 	 1001.54 	 	 	 0.424526 
13.5 	 	 3470.99 	 	 	 10.1984 
13.5 	 	 870.029 	 	 	 0.361601 
13.5 	 	 1498.93 	 	 	 4.91715 
13.5 	 	 1574.71 	 	 	 4.92597 
13.5 	 	 3353.26 	 	 	 7.01168 
13.5 	 	 813.804 	 	 	 0.0950566 
13.5 	 	 2559.57 	 	 	 4.16601 
13.5 	 	 1074.85 	 	 	 5.42778 
13.5 	 	 2601.88 	 	 	 4.41686 
13.5 	 	 1042.61 	 	 	 0.00385934 
13.5 	 	 795.525 	 	 	 0.179015 
13.5 	 	 3470.99 	 	 	 0.877011 
13.5 	 	 2125.35 	 	 	 0.0222346 
13.5 	 	 1979.67 	 	 	 0.208921 
13.5 	 	 1293.12 	 	 	 5.52221 
13.5 	 	 674.054 	 	 	 0.000528669 
13.5 	 	 3605.45 	 	 	 1.4248 
13.5 	 	 2925.03 	 	 	 10.3533 
13.5 	 	 1355.32 	 	 	 7.24032 
13.5 	 	 1439.96 	 	 	 5.22859 
13.5 	 	 1498.93 	 	 	 4.35095 
13.5 	 	 2085.24 	 	 	 1.8906 
13.5 	 	 1684.1 	 	 	 4.59254 
13.5 	 	 3605.45 	 	 	 11.0618 
13.5 	 	 1541.45 	 	 	 10.1548 
13.5 	 	 1038.07 	 	 	 3.81325 
13.5 	 	 1528.85 	 	 	 0.0101149 
13.5 	 	 3155.65 	 	 	 9.62249 
13.5 	 	 796.659 	 	 	 0.00135601 
13.5 	 	 1094.23 	 	 	 0.00464245 
13.5 	 	 1313.87 	 	 	 1.44592 
13.5 	 	 3605.45 	 	 	 9.32018 
13.5 	 	 2265.27 	 	 	 1.5936 
13.5 	 	 2925.03 	 	 	 6.35921 
13.5 	 	 1684.1 	 	 	 5.71621 
13.5 	 	 1081.75 	 	 	 0.854776 
13.5 	 	 961.273 	 	 	 0.00242494 
13.5 	 	 898.342 	 	 	 0.195155 
13.5 	 	 1264.13 	 	 	 0.00575442 
13.5 	 	 1561.09 	 	 	 1.72408 
13.5 	 	 2146.5 	 	 	 0.15422 
13.5 	 	 2694.87 	 	 	 11.1309 
13.5 	 	 1827.8 	 	 	 1.13118 
13.5 	 	 1246.07 	 	 	 0.00599534 
13.5 	 	 906.423 	 	 	 0.00189265 
13.5 	 	 1666.74 	 	 	 10.0326 
13.5 	 	 1016.41 	 	 	 0.00352229 
13.5 	 	 1675.34 	 	 	 3.12228 
13.5 	 	 780.241 	 	 	 0.00157553 
13.5 	 	 1815.99 	 	 	 3.99011 
13.5 	 	 2519.67 	 	 	 11.1069 
13.5 	 	 858.531 	 	 	 0.420543 
13.5 	 	 1286.47 	 	 	 0.00694225 
13.5 	 	 661.55 	 	 	 0.000611656 
13.5 	 	 576.21 	 	 	 1.37869e-05 
13.5 	 	 1425.29 	 	 	 0.764149 
13.5 	 	 1827.8 	 	 	 2.50024 
13.5 	 	 2412.35 	 	 	 10.1634 
13.5 	 	 2925.03 	 	 	 10.2538 
13.5 	 	 984.947 	 	 	 0.642921 
13.5 	 	 2801.33 	 	 	 9.23071 
13.5 	 	 1332.13 	 	 	 0.72548 
13.5 	 	 1852.28 	 	 	 1.1873 
13.5 	 	 602.335 	 	 	 0.000162489 
13.5 	 	 1561.09 	 	 	 0.00973274 
13.5 	 	 2292.08 	 	 	 0.0275549 
13.5 	 	 3353.26 	 	 	 10.0907 
13.5 	 	 2066.2 	 	 	 10.044 
13.5 	 	 3248.96 	 	 	 1.04774 
13.5 	 	 1782.18 	 	 	 0.621682 
13.5 	 	 1430.12 	 	 	 0.00873229 
13.5 	 	 1782.18 	 	 	 8.21703 
13.5 	 	 1004.18 	 	 	 1.70486 
13.5 	 	 1004.18 	 	 	 0.383261 
13.5 	 	 2214.92 	 	 	 8.47511 
13.5 	 	 2481.97 	 	 	 0.496233 
13.5 	 	 1995.92 	 	 	 10.189 
13.5 	 	 3248.96 	 	 	 0.965616 
13.5 	 	 966.996 	 	 	 0.14042 
13.5 	 	 1415.81 	 	 	 1.0821 
13.5 	 	 791.046 	 	 	 0.354318 
13.5 	 	 3470.99 	 	 	 2.48738 
13.5 	 	 604.801 	 	 	 0.000168409 
13.5 	 	 1995.92 	 	 	 1.61196 
13.5 	 	 1750.57 	 	 	 8.437 
13.5 	 	 2168.44 	 	 	 10.7536 
13.5 	 	 942.703 	 	 	 2.2234 
13.5 	 	 2646.88 	 	 	 9.06613 
13.5 	 	 2265.27 	 	 	 0.0950221 
13.5 	 	 3248.96 	 	 	 6.26283 
13.5 	 	 1156.67 	 	 	 2.46007 
13.5 	 	 2925.03 	 	 	 0.877398 
13.5 	 	 3353.26 	 	 	 10.4353 
13.5 	 	 791.601 	 	 	 0.085649 
13.5 	 	 1891.37 	 	 	 0.0165408 
13.5 	 	 795.525 	 	 	 0.655647 
13.5 	 	 3353.26 	 	 	 12.0136 
13.5 	 	 2047.78 	 	 	 0.160462 
13.5 	 	 770.461 	 	 	 0.801582 
13.5 	 	 860.786 	 	 	 0.173395 
13.5 	 	 3248.96 	 	 	 11.2065 
13.7 	 	 1341.08 	 	 	 0.00713597 
13.7 	 	 936.362 	 	 	 0.875585 
13.7 	 	 3424.38 	 	 	 1.92364 
13.7 	 	 1235.17 	 	 	 0.00521591 
13.7 	 	 2161.81 	 	 	 0.19778 
13.7 	 	 1030.12 	 	 	 0.0865197 
13.7 	 	 791.072 	 	 	 0.348098 
13.7 	 	 2261.3 	 	 	 0.0506686 
13.7 	 	 2822.32 	 	 	 3.88597 
13.7 	 	 1527.11 	 	 	 2.88139 
13.7 	 	 2525.2 	 	 	 10.6828 
13.7 	 	 1574.54 	 	 	 8.57378 
13.7 	 	 847.742 	 	 	 0.737913 
13.7 	 	 1052.13 	 	 	 0.72314 
13.7 	 	 3424.38 	 	 	 0.102336 
13.7 	 	 2885.76 	 	 	 1.24589 
13.7 	 	 686.934 	 	 	 0.0407933 
13.7 	 	 3557.04 	 	 	 0.204827 
13.7 	 	 1361.54 	 	 	 5.44924 
13.7 	 	 1490.36 	 	 	 1.13029 
13.7 	 	 2002.69 	 	 	 0.0223161 
13.7 	 	 677.26 	 	 	 0.000865541 
13.7 	 	 2954.76 	 	 	 12.167 
13.7 	 	 1250.22 	 	 	 0.488718 
13.7 	 	 3030.22 	 	 	 1.5079 
13.7 	 	 3308.23 	 	 	 11.6604 
13.7 	 	 715.316 	 	 	 0.261144 
13.7 	 	 2117.68 	 	 	 10.1424 
13.7 	 	 3308.23 	 	 	 11.3677 
13.7 	 	 626.848 	 	 	 0.0527706 
13.7 	 	 1520.76 	 	 	 7.44471 
13.7 	 	 1879.52 	 	 	 0.0194144 
13.7 	 	 2954.76 	 	 	 2.18286 
13.7 	 	 886.28 	 	 	 0.00225444 
13.7 	 	 2709.33 	 	 	 0.512592 
13.7 	 	 1652.84 	 	 	 5.20842 
13.7 	 	 950.609 	 	 	 0.00303482 
13.7 	 	 3030.22 	 	 	 12.7164 
13.7 	 	 1827.41 	 	 	 2.58576 
13.7 	 	 2117.68 	 	 	 0.151906 
13.7 	 	 714.92 	 	 	 0.175362 
13.7 	 	 1420.63 	 	 	 0.212718 
13.7 	 	 3205.33 	 	 	 6.17136 
13.7 	 	 1670.31 	 	 	 5.60047 
13.7 	 	 1282.45 	 	 	 0.700571 
13.7 	 	 1969.12 	 	 	 3.55781 
13.7 	 	 624.177 	 	 	 0.000532972 
13.7 	 	 2709.33 	 	 	 2.93354 
13.7 	 	 1953.09 	 	 	 8.31593 
13.7 	 	 1727.07 	 	 	 10.0027 
13.7 	 	 714.129 	 	 	 0.00071501 
13.7 	 	 1496.26 	 	 	 3.19164 
13.7 	 	 1072.44 	 	 	 0.0383583 
13.7 	 	 3113.28 	 	 	 10.0011 
13.7 	 	 3113.28 	 	 	 10.1179 
13.7 	 	 2954.76 	 	 	 10.1779 
13.7 	 	 2885.76 	 	 	 4.11325 
13.7 	 	 2954.76 	 	 	 11.0444 
13.7 	 	 873.55 	 	 	 1.21071 
13.7 	 	 1188.56 	 	 	 1.36002 
13.7 	 	 1060.42 	 	 	 1.33091 
13.7 	 	 1150.07 	 	 	 1.49695 
13.7 	 	 2185.18 	 	 	 0.0297045 
13.7 	 	 2288.94 	 	 	 5.47298 
13.7 	 	 2611.34 	 	 	 11.5245 
13.7 	 	 1596.6 	 	 	 0.0112171 
13.7 	 	 2185.18 	 	 	 0.0305313 
13.7 	 	 929.007 	 	 	 0.746719 
13.7 	 	 1349.13 	 	 	 2.24198 
13.7 	 	 2379.96 	 	 	 10.2843 
13.7 	 	 1456.64 	 	 	 2.78508 
13.7 	 	 1627.86 	 	 	 1.03328 
13.7 	 	 2822.32 	 	 	 10.2704 
13.7 	 	 2885.76 	 	 	 10.3023 
13.7 	 	 3557.04 	 	 	 4.72799 
13.7 	 	 2885.76 	 	 	 8.21263 
13.7 	 	 926.944 	 	 	 0.872967 
13.7 	 	 1201.6 	 	 	 0.0596715 
13.7 	 	 1217.96 	 	 	 0.00520475 
13.7 	 	 1425.57 	 	 	 0.791381 
13.7 	 	 2709.33 	 	 	 0.974246 
13.7 	 	 2185.18 	 	 	 0.0252565 
13.7 	 	 2885.76 	 	 	 1.21399 
13.7 	 	 2525.2 	 	 	 10.0582 
13.7 	 	 2288.94 	 	 	 0.386428 
13.7 	 	 631.815 	 	 	 0.0544848 
13.7 	 	 701.522 	 	 	 0.103759 
13.7 	 	 2076.68 	 	 	 0.0521509 
13.7 	 	 904.365 	 	 	 0.653262 
13.7 	 	 793.382 	 	 	 0.404817 
13.7 	 	 1865.98 	 	 	 4.01542 
13.7 	 	 1212.42 	 	 	 0.00618617 
13.7 	 	 2139.32 	 	 	 4.96337 
13.7 	 	 1953.09 	 	 	 8.31758 
13.7 	 	 809.028 	 	 	 0.707955 
13.7 	 	 3113.28 	 	 	 3.43039 
13.7 	 	 3424.38 	 	 	 10.6937 
13.7 	 	 1168.73 	 	 	 1.43589 
13.7 	 	 1815.18 	 	 	 3.63097 
13.7 	 	 2885.76 	 	 	 10.1041 
13.7 	 	 868.643 	 	 	 0.651858 
13.7 	 	 1969.12 	 	 	 0.0191948 
13.7 	 	 770.285 	 	 	 0.687646 
13.7 	 	 1250.22 	 	 	 0.488718 
13.7 	 	 1430.58 	 	 	 10.262 
13.7 	 	 1803.25 	 	 	 9.76061 
13.7 	 	 992.015 	 	 	 0.574197 
13.7 	 	 1747.63 	 	 	 3.12791 
13.7 	 	 1345.08 	 	 	 3.27071 
13.7 	 	 2448.64 	 	 	 10.3409 
13.7 	 	 1420.63 	 	 	 4.54468 
13.7 	 	 704.878 	 	 	 0.0569025 
13.7 	 	 2117.68 	 	 	 4.78047 
13.7 	 	 2885.76 	 	 	 10.2482 
13.7 	 	 690.739 	 	 	 0.274143 
13.7 	 	 2076.68 	 	 	 5.4435 
13.7 	 	 1661.49 	 	 	 2.7055 
13.7 	 	 1478.8 	 	 	 0.903524 
13.7 	 	 1451.29 	 	 	 5.32331 
13.7 	 	 2139.32 	 	 	 0.0272724 
13.7 	 	 684.214 	 	 	 0.000635738 
13.7 	 	 1096.16 	 	 	 3.34027 
13.7 	 	 1652.84 	 	 	 3.07669 
13.7 	 	 2763.71 	 	 	 10.2276 
13.7 	 	 2261.3 	 	 	 10.0668 
13.7 	 	 1827.41 	 	 	 10.897 
13.7 	 	 2611.34 	 	 	 0.0415971 
13.7 	 	 2448.64 	 	 	 0.183617 
13.7 	 	 1803.25 	 	 	 2.98909 
13.7 	 	 2566.94 	 	 	 4.18565 
13.7 	 	 669.932 	 	 	 0.0273065 
13.7 	 	 2057.24 	 	 	 1.86299 
13.7 	 	 1186.01 	 	 	 1.52048 
13.7 	 	 2954.76 	 	 	 3.68538 
13.7 	 	 1737.24 	 	 	 10.0952 
13.7 	 	 881.106 	 	 	 0.0017691 
13.7 	 	 1188.56 	 	 	 0.988361 
13.7 	 	 1769.12 	 	 	 1.44385 
13.7 	 	 2611.34 	 	 	 0.844101 
13.7 	 	 1985.64 	 	 	 10.5282 
13.7 	 	 1387.67 	 	 	 3.18175 
13.7 	 	 1953.09 	 	 	 0.15373 
13.7 	 	 2763.71 	 	 	 3.01191 
13.7 	 	 1259.57 	 	 	 0.00563228 
13.7 	 	 1451.29 	 	 	 1.4255 
13.7 	 	 1235.17 	 	 	 0.00670978 
13.7 	 	 1406.15 	 	 	 0.0085661 
13.7 	 	 2076.68 	 	 	 6.7892 
13.7 	 	 735.369 	 	 	 0.00103854 
13.7 	 	 670.558 	 	 	 0.0775242 
13.7 	 	 805.317 	 	 	 0.526141 
13.7 	 	 1113.77 	 	 	 4.12405 
13.7 	 	 2261.3 	 	 	 10.2859 
13.7 	 	 1953.09 	 	 	 10.602 
13.7 	 	 1644.36 	 	 	 1.3679 
13.7 	 	 1707.36 	 	 	 0.0129171 
13.7 	 	 3030.22 	 	 	 12.7338 
13.7 	 	 937.43 	 	 	 0.236058 
13.7 	 	 1365.77 	 	 	 0.00802689 
13.7 	 	 1361.54 	 	 	 2.95198 
13.7 	 	 3424.38 	 	 	 2.45102 
13.7 	 	 2288.94 	 	 	 1.71601 
13.7 	 	 1596.6 	 	 	 0.963124 
13.7 	 	 3557.04 	 	 	 0.800858 
13.7 	 	 1969.12 	 	 	 5.4743 
13.7 	 	 2954.76 	 	 	 3.60263 
13.7 	 	 2763.71 	 	 	 7.17925 
13.7 	 	 1420.63 	 	 	 1.36093 
13.7 	 	 1619.84 	 	 	 4.13113 
13.7 	 	 3308.23 	 	 	 11.1915 
13.7 	 	 625.629 	 	 	 0.331841 
13.7 	 	 2379.96 	 	 	 0.0322281 
13.7 	 	 1024.13 	 	 	 0.488575 
13.7 	 	 849.228 	 	 	 0.261957 
13.7 	 	 923.881 	 	 	 0.00208027 
13.7 	 	 1644.36 	 	 	 10.0978 
13.7 	 	 1520.76 	 	 	 7.44471 
13.7 	 	 2057.24 	 	 	 5.24993 
13.7 	 	 3113.28 	 	 	 9.67429 
13.7 	 	 1581.77 	 	 	 0.0114833 
13.7 	 	 1758.25 	 	 	 6.44525 
13.7 	 	 1769.12 	 	 	 0.0153145 
13.7 	 	 649.851 	 	 	 0.000633937 
13.7 	 	 1186.01 	 	 	 1.09669 
13.7 	 	 1079.54 	 	 	 1.22028 
13.7 	 	 2566.94 	 	 	 0.206268 
13.7 	 	 3030.22 	 	 	 11.4788 
13.7 	 	 1652.84 	 	 	 5.20842 
13.7 	 	 1299.76 	 	 	 1.44019 
13.7 	 	 2525.2 	 	 	 10.2175 
13.7 	 	 906.249 	 	 	 0.795658 
13.7 	 	 3308.23 	 	 	 10.4637 
13.7 	 	 3205.33 	 	 	 10.102 
13.7 	 	 1383.19 	 	 	 5.70742 
13.7 	 	 3424.38 	 	 	 11.9825 
13.7 	 	 881.961 	 	 	 0.91902 
13.7 	 	 1478.8 	 	 	 0.00846809 
13.7 	 	 1953.09 	 	 	 0.15373 
13.7 	 	 1037.78 	 	 	 0.141275 
13.7 	 	 2566.94 	 	 	 10.7233 
13.7 	 	 813.438 	 	 	 0.0546956 
13.7 	 	 1420.63 	 	 	 8.26022 
13.7 	 	 1099.99 	 	 	 0.00390216 
13.7 	 	 628.323 	 	 	 0.282935 
13.7 	 	 601.448 	 	 	 0.000136577 
13.7 	 	 2611.34 	 	 	 6.59744 
13.7 	 	 1009.7 	 	 	 1.81207 
13.7 	 	 593.044 	 	 	 0.158321 
13.7 	 	 3308.23 	 	 	 2.43484 
13.7 	 	 1652.84 	 	 	 0.0146511 
13.7 	 	 1333.21 	 	 	 4.08251 
13.7 	 	 1365.77 	 	 	 1.53546 
13.7 	 	 626.604 	 	 	 0.000274619 
13.7 	 	 701.892 	 	 	 0.259003 
13.7 	 	 2448.64 	 	 	 9.31385 
13.7 	 	 2709.33 	 	 	 7.10906 
13.7 	 	 685.909 	 	 	 0.183629 
13.7 	 	 2611.34 	 	 	 0.742403 
13.7 	 	 650.972 	 	 	 0.267946 
13.7 	 	 2954.76 	 	 	 0.0535623 
13.7 	 	 1019.72 	 	 	 0.936471 
13.7 	 	 1969.12 	 	 	 5.4743 
13.7 	 	 2709.33 	 	 	 0.165973 
13.7 	 	 3424.38 	 	 	 6.13035 
13.7 	 	 3424.38 	 	 	 12.3215 
13.7 	 	 990.7 	 	 	 0.919498 
13.7 	 	 1013.95 	 	 	 0.0308642 
13.7 	 	 2288.94 	 	 	 0.502928 
13.7 	 	 2076.68 	 	 	 10.7458 
13.7 	 	 2885.76 	 	 	 10.3903 
13.7 	 	 1758.25 	 	 	 0.237101 
13.7 	 	 649.015 	 	 	 0.181689 
13.7 	 	 1401.45 	 	 	 1.72155 
13.7 	 	 2885.76 	 	 	 0.0510623 
13.7 	 	 2096.81 	 	 	 4.60828 
13.7 	 	 2709.33 	 	 	 0.0528982 
13.7 	 	 3205.33 	 	 	 6.17136 
13.7 	 	 716.912 	 	 	 0.16369 
13.7 	 	 2117.68 	 	 	 1.24883 
13.7 	 	 2234.85 	 	 	 1.57031 
13.7 	 	 2709.33 	 	 	 10.0045 
13.7 	 	 965.685 	 	 	 0.00237692 
13.7 	 	 692.141 	 	 	 0.0309015 
13.7 	 	 1827.41 	 	 	 10.1629 
13.7 	 	 2822.32 	 	 	 3.8859 
13.7 	 	 888.029 	 	 	 0.1959 
13.7 	 	 3113.28 	 	 	 0.955462 
13.7 	 	 1604.21 	 	 	 1.89859 
13.7 	 	 3557.04 	 	 	 7.5066 
13.7 	 	 1084.98 	 	 	 0.00461731 
13.7 	 	 968.083 	 	 	 1.16273 
13.7 	 	 3424.38 	 	 	 10.2811 
13.7 	 	 809.652 	 	 	 0.379836 
13.7 	 	 2448.64 	 	 	 0.153441 
13.7 	 	 1212.42 	 	 	 2.01591 
13.7 	 	 2209.5 	 	 	 10.1551 
13.7 	 	 841.894 	 	 	 0.00151044 
13.7 	 	 1462.07 	 	 	 6.05585 
13.7 	 	 610.972 	 	 	 0.235413 
13.7 	 	 2057.24 	 	 	 10.0171 
13.7 	 	 3308.23 	 	 	 10.237 
13.7 	 	 719.33 	 	 	 0.306692 
13.7 	 	 1803.25 	 	 	 0.140419 
13.7 	 	 908.147 	 	 	 0.00238691 
13.7 	 	 1670.31 	 	 	 3.86492 
13.7 	 	 2076.68 	 	 	 2.69608 
13.7 	 	 1922.41 	 	 	 0.0204057 
13.7 	 	 1357.35 	 	 	 0.00794284 
13.7 	 	 1329.33 	 	 	 6.8892 
13.7 	 	 2002.69 	 	 	 10.2699 
13.7 	 	 1560.44 	 	 	 2.25152 
13.7 	 	 1907.71 	 	 	 4.36754 
13.7 	 	 1232.24 	 	 	 1.25279 
13.7 	 	 1314.24 	 	 	 10.3698 
13.7 	 	 1815.18 	 	 	 2.03827 
13.7 	 	 2348.15 	 	 	 4.49653 
13.7 	 	 1206.96 	 	 	 0.0054612 
13.7 	 	 2261.3 	 	 	 10.7141 
13.7 	 	 615.259 	 	 	 0.000417124 
13.7 	 	 1111.76 	 	 	 1.01118 
13.7 	 	 1514.49 	 	 	 4.43062 
13.7 	 	 933.184 	 	 	 0.00213165 
13.7 	 	 1791.61 	 	 	 2.01244 
13.7 	 	 2566.94 	 	 	 10.1036 
13.7 	 	 2057.24 	 	 	 0.0267091 
13.7 	 	 775.561 	 	 	 0.341438 
13.7 	 	 652.667 	 	 	 0.0559135 
13.7 	 	 2763.71 	 	 	 7.34056 
13.7 	 	 816.643 	 	 	 0.291394 
13.7 	 	 731.02 	 	 	 0.000932373 
13.7 	 	 1321.71 	 	 	 1.52067 
13.7 	 	 585.819 	 	 	 0.000151894 
13.7 	 	 1136.76 	 	 	 0.0480767 
13.7 	 	 1378.75 	 	 	 0.975619 
13.7 	 	 1969.12 	 	 	 10.8062 
13.7 	 	 1815.18 	 	 	 6.22992 
13.7 	 	 2763.71 	 	 	 2.60827 
13.7 	 	 2379.96 	 	 	 1.71815 
13.7 	 	 1269.19 	 	 	 0.00713537 
13.7 	 	 1496.26 	 	 	 10.1702 
13.7 	 	 668.687 	 	 	 0.00049119 
13.7 	 	 3205.33 	 	 	 10.6803 
13.7 	 	 3308.23 	 	 	 10.189 
13.7 	 	 1130.32 	 	 	 1.09169 
13.7 	 	 1707.36 	 	 	 0.0141802 
13.7 	 	 777.17 	 	 	 0.241725 
13.7 	 	 3557.04 	 	 	 0.144462 
13.7 	 	 1827.41 	 	 	 4.54591 
13.7 	 	 1907.71 	 	 	 0.0212866 
13.7 	 	 2139.32 	 	 	 0.0273188 
13.7 	 	 3424.38 	 	 	 10.0495 
13.7 	 	 2885.76 	 	 	 8.38534 
13.7 	 	 577.268 	 	 	 0.171311 
13.7 	 	 2413.41 	 	 	 11.2969 
13.7 	 	 1611.95 	 	 	 0.0114516 
13.7 	 	 1325.5 	 	 	 2.39812 
13.7 	 	 1090.52 	 	 	 0.23264 
13.7 	 	 1410.92 	 	 	 6.27052 
13.7 	 	 2413.41 	 	 	 3.48862 
13.7 	 	 2885.76 	 	 	 10.2022 
13.7 	 	 1430.58 	 	 	 6.40868 
13.7 	 	 1456.64 	 	 	 2.88612 
13.7 	 	 2525.2 	 	 	 4.10517 
13.7 	 	 3557.04 	 	 	 10.4713 
13.7 	 	 1002.76 	 	 	 0.00287874 
13.7 	 	 613.215 	 	 	 0.338228 
13.7 	 	 1865.98 	 	 	 0.018079 
13.7 	 	 3424.38 	 	 	 10.7197 
13.7 	 	 980.411 	 	 	 0.883832 
13.7 	 	 1451.29 	 	 	 1.02726 
13.7 	 	 1596.6 	 	 	 3.86995 
13.7 	 	 2413.41 	 	 	 0.864115 
13.7 	 	 1401.45 	 	 	 1.15591 
13.7 	 	 1410.92 	 	 	 1.32156 
13.7 	 	 2611.34 	 	 	 8.93352 
13.7 	 	 1365.77 	 	 	 10.4839 
13.7 	 	 2485.84 	 	 	 2.32558 
13.7 	 	 3113.28 	 	 	 10.7498 
13.7 	 	 3557.04 	 	 	 0.79581 
13.7 	 	 2020.28 	 	 	 1.74424 
13.7 	 	 1670.31 	 	 	 3.20926 
13.7 	 	 3113.28 	 	 	 10.6712 
13.7 	 	 1596.6 	 	 	 0.151044 
13.7 	 	 694.622 	 	 	 0.100107 
13.7 	 	 1533.57 	 	 	 2.13303 
13.7 	 	 2261.3 	 	 	 0.0328556 
13.7 	 	 1502.25 	 	 	 0.00910285 
13.7 	 	 2658.68 	 	 	 0.469449 
13.7 	 	 1253.31 	 	 	 0.00556952 
13.7 	 	 1707.36 	 	 	 0.0149294 
13.7 	 	 684.552 	 	 	 0.295935 
13.7 	 	 1034.69 	 	 	 0.00414142 
13.7 	 	 1533.57 	 	 	 4.84684 
13.7 	 	 1374.37 	 	 	 0.00699549 
13.7 	 	 1697.82 	 	 	 6.88172 
13.7 	 	 2117.68 	 	 	 1.24883 
13.7 	 	 1446.01 	 	 	 5.16186 
13.7 	 	 2709.33 	 	 	 1.86902 
13.7 	 	 621.784 	 	 	 0.340942 
13.7 	 	 689.346 	 	 	 0.44009 
13.7 	 	 1969.12 	 	 	 5.47477 
13.7 	 	 2566.94 	 	 	 0.037782 
13.7 	 	 1028.61 	 	 	 0.00299453 
13.7 	 	 3030.22 	 	 	 5.79608 
13.7 	 	 1183.49 	 	 	 0.00489076 
13.7 	 	 3113.28 	 	 	 11.3895 
13.7 	 	 927.973 	 	 	 0.366321 
13.7 	 	 3424.38 	 	 	 10.5148 
13.7 	 	 714.129 	 	 	 0.0347554 
13.7 	 	 3205.33 	 	 	 10.2527 
13.7 	 	 624.418 	 	 	 0.190283 
13.7 	 	 901.565 	 	 	 0.298623 
13.7 	 	 1661.49 	 	 	 5.63274 
13.7 	 	 609.861 	 	 	 0.000217195 
13.7 	 	 802.877 	 	 	 0.658957 
13.7 	 	 3308.23 	 	 	 10.2252 
13.7 	 	 2885.76 	 	 	 6.34251 
13.7 	 	 2611.34 	 	 	 10.9614 
13.7 	 	 2611.34 	 	 	 4.85343 
13.7 	 	 819.894 	 	 	 0.00163113 
13.7 	 	 1533.57 	 	 	 5.28263 
13.7 	 	 905.305 	 	 	 0.36608 
13.7 	 	 692.846 	 	 	 0.190348 
13.7 	 	 918.857 	 	 	 0.00232705 
13.7 	 	 2485.84 	 	 	 10.015 
13.7 	 	 949.485 	 	 	 0.00268175 
13.7 	 	 2763.71 	 	 	 6.13186 
13.7 	 	 2709.33 	 	 	 10.2026 
13.7 	 	 1253.31 	 	 	 0.91174 
13.7 	 	 841.173 	 	 	 0.180369 
13.7 	 	 581.858 	 	 	 0.185253 
13.7 	 	 2209.5 	 	 	 0.438692 
13.7 	 	 582.418 	 	 	 0.0986415 
13.7 	 	 1560.44 	 	 	 10.1286 
13.7 	 	 1661.49 	 	 	 0.145115 
13.7 	 	 1136.76 	 	 	 0.0480767 
13.7 	 	 934.239 	 	 	 0.193699 
13.7 	 	 3205.33 	 	 	 10.0478 
13.7 	 	 1052.13 	 	 	 0.363872 
13.7 	 	 2885.76 	 	 	 10.2022 
13.7 	 	 1670.31 	 	 	 1.13351 
13.7 	 	 3424.38 	 	 	 0.120022 
13.7 	 	 1462.07 	 	 	 1.25004 
